traffic_source,created_at,total_margin,smoothed_margin
Facebook,2019-10-21T00:00:00.000000+0000,262.90799999423325,171.98843957193583
Facebook,2019-10-28T00:00:00.000000+0000,133.2721204734541,278.44668730430885
Facebook,2019-11-04T00:00:00.000000+0000,192.28706903628338,251.50653042954247
Facebook,2019-11-11T00:00:00.000000+0000,134.32199954241514,281.6928545562906
Facebook,2019-11-18T00:00:00.000000+0000,907.6459816470896,296.82827792704086
Facebook,2019-11-25T00:00:00.000000+0000,63.32694004501491,412.074927051997
Facebook,2019-12-02T00:00:00.000000+0000,498.2361133199572,420.87803368923113
Facebook,2019-12-09T00:00:00.000000+0000,182.62799935787916,437.7901037260491
Facebook,2019-12-16T00:00:00.000000+0000,1184.8811929938825,499.74630623796054
Facebook,2019-12-23T00:00:00.000000+0000,203.69697357132702,414.4796834952624
Facebook,2019-12-30T00:00:00.000000+0000,327.5836293308271,442.5788042852894
Facebook,2020-01-13T00:00:00.000000+0000,629.9716196377065,419.10203334797694
Facebook,2020-01-20T00:00:00.000000+0000,225.51299970550463,424.0721259089931
Facebook,2020-01-27T00:00:00.000000+0000,288.1199063652308,362.0625518210902
Facebook,2020-02-03T00:00:00.000000+0000,310.42194582145794,373.9792565904959
Facebook,2020-02-10T00:00:00.000000+0000,222.38873984600812,344.4542831242268
Facebook,2020-02-17T00:00:00.000000+0000,688.8046002906599,400.73210129775646
Facebook,2020-02-24T00:00:00.000000+0000,299.03061172657215,407.56088169121495
Facebook,2020-03-02T00:00:00.000000+0000,91.38384160067407,395.34605608528943
Facebook,2020-03-09T00:00:00.000000+0000,1080.1941650259444,394.27561791275764
Facebook,2020-03-16T00:00:00.000000+0000,280.14324285317235,412.53265052471045
Facebook,2020-03-30T00:00:00.000000+0000,190.4013015178263,371.6964957460916
Facebook,2020-04-06T00:00:00.000000+0000,301.85844044120375,346.68949299965186
Facebook,2020-04-13T00:00:00.000000+0000,368.4450007416308,419.2483853336513
Facebook,2020-04-20T00:00:00.000000+0000,362.1153620617086,312.92924394624396
Facebook,2020-04-27T00:00:00.000000+0000,98.97458975505441,294.91813226622725
Facebook,2020-05-04T00:00:00.000000+0000,671.8549802726699,271.1179695764989
Facebook,2020-05-11T00:00:00.000000+0000,229.64103392668554,233.38566452134847
Facebook,2020-05-18T00:00:00.000000+0000,136.05434941303878,248.85698717298084
Facebook,2020-05-25T00:00:00.000000+0000,0.0,209.47931314466055
Facebook,2020-06-01T00:00:00.000000+0000,0.0,255.3057574877225
Facebook,2020-06-08T00:00:00.000000+0000,492.21558195468975,297.03887699435063
Facebook,2020-06-15T00:00:00.000000+0000,47.09396983514607,287.0657664316351
Facebook,2020-06-22T00:00:00.000000+0000,465.5861444995501,328.54233004885316
Facebook,2020-06-29T00:00:00.000000+0000,1005.7199363256948,347.891314128197
Facebook,2020-07-06T00:00:00.000000+0000,149.8561494249612,407.020658429626
Facebook,2020-07-13T00:00:00.000000+0000,467.8668583507831,358.65711063282356
Facebook,2020-07-20T00:00:00.000000+0000,154.79187263475092,357.09223939588657
Facebook,2020-07-27T00:00:00.000000+0000,473.034754411432,308.6335651182333
Facebook,2020-08-03T00:00:00.000000+0000,105.30719958027005,203.88182308826146
Facebook,2020-08-10T00:00:00.000000+0000,34.5749999396503,249.0521026990932
Facebook,2020-08-17T00:00:00.000000+0000,77.91675027832389,199.98387030284363
Facebook,2020-08-24T00:00:00.000000+0000,167.70600008592007,211.8937162997673
Facebook,2020-08-31T00:00:00.000000+0000,511.2183863116154,205.61627257680445
Facebook,2020-09-07T00:00:00.000000+0000,75.32099918078633,320.10497623180424
Facebook,2020-09-14T00:00:00.000000+0000,250.07064061014037,365.04928877663485
Facebook,2020-09-21T00:00:00.000000+0000,422.81520462772914,499.3466538299826
Facebook,2020-09-28T00:00:00.000000+0000,1021.2168288202685,582.850280141722
Facebook,2020-10-05T00:00:00.000000+0000,394.12950029829517,579.11024056232
Facebook,2020-10-12T00:00:00.000000+0000,1152.2956707051057,609.7733565991264
Facebook,2020-10-19T00:00:00.000000+0000,835.7350105798353,644.4686490297869
Facebook,2020-10-26T00:00:00.000000+0000,481.29806967639945,608.9331797039711
Facebook,2020-11-02T00:00:00.000000+0000,320.62592747523695,505.47666084182384
Facebook,2020-11-09T00:00:00.000000+0000,527.6329800554249,466.7646832905954
Facebook,2020-11-16T00:00:00.000000+0000,138.53145002120283,397.3224581634318
Facebook,2020-11-23T00:00:00.000000+0000,193.56467792309044,320.4356137184699
Facebook,2020-11-30T00:00:00.000000+0000,84.43367988846794,398.97128164736273
Facebook,2020-12-07T00:00:00.000000+0000,596.7578696877968,405.12441757645325
Facebook,2020-12-14T00:00:00.000000+0000,220.64025502013976,455.0969293283692
Facebook,2020-12-21T00:00:00.000000+0000,1109.5834131075421,579.1107049784126
Facebook,2020-12-28T00:00:00.000000+0000,369.8510149079615,731.8761504051265
Facebook,2021-01-04T00:00:00.000000+0000,927.4130740707523,745.4784278276918
Facebook,2021-01-11T00:00:00.000000+0000,1130.6416552215499,767.3164509068837
Facebook,2021-01-18T00:00:00.000000+0000,1415.6882413368019,779.8630311741578
Facebook,2021-01-25T00:00:00.000000+0000,193.25189926899077,802.5102504656542
Facebook,2021-02-01T00:00:00.000000+0000,771.462054321331,915.7984200286131
Facebook,2021-02-08T00:00:00.000000+0000,321.01289715833246,892.6490132581737
Facebook,2021-02-15T00:00:00.000000+0000,1290.7611674395132,807.5752261603473
Facebook,2021-02-22T00:00:00.000000+0000,1276.1563714116337,790.3905001981339
Facebook,2021-03-01T00:00:00.000000+0000,742.217819907237,837.3220733101738
Facebook,2021-03-08T00:00:00.000000+0000,450.05135843893834,816.5305364226333
Facebook,2021-03-15T00:00:00.000000+0000,1278.2104336390948,818.4189882629862
Facebook,2021-03-22T00:00:00.000000+0000,568.7044841653096,710.9490684637653
Facebook,2021-03-29T00:00:00.000000+0000,605.1297592210079,720.8661840542799
Facebook,2021-04-05T00:00:00.000000+0000,336.1205118811556,811.7798484916918
Facebook,2021-04-12T00:00:00.000000+0000,431.0018090457457,844.1931470568375
Facebook,2021-04-19T00:00:00.000000+0000,1355.4932961357501,915.108945988824
Facebook,2021-04-26T00:00:00.000000+0000,1469.5271354065321,905.4317515703787
Facebook,2021-05-03T00:00:00.000000+0000,709.3577469601038,895.3147805024181
Facebook,2021-05-10T00:00:00.000000+0000,1845.5368250949866,887.2032300535468
Facebook,2021-05-17T00:00:00.000000+0000,491.28692881774685,984.8872510028306
Facebook,2021-05-24T00:00:00.000000+0000,524.1939906773232,855.0533642633758
Facebook,2021-05-31T00:00:00.000000+0000,271.228108290186,723.9477097119751
Facebook,2021-06-07T00:00:00.000000+0000,1212.4739766400157,753.1819633367784
Facebook,2021-06-14T00:00:00.000000+0000,316.82220222011136,546.0459504460509
Facebook,2021-06-21T00:00:00.000000+0000,420.6818989953273,533.506693358619
Facebook,2021-06-28T00:00:00.000000+0000,943.2317759585294,533.7884549207765
Facebook,2021-07-05T00:00:00.000000+0000,188.44872196916748,552.0573899922828
Facebook,2021-07-12T00:00:00.000000+0000,390.9728721182915,544.7143179164693
Facebook,2021-07-19T00:00:00.000000+0000,526.4480831745828,629.0606770349946
Facebook,2021-07-26T00:00:00.000000+0000,417.37958886223646,858.1217248015093
Facebook,2021-08-02T00:00:00.000000+0000,1153.7294000335082,963.3218702008149
Facebook,2021-08-09T00:00:00.000000+0000,991.5930751683135,1029.0177725741505
Facebook,2021-08-16T00:00:00.000000+0000,2253.1702811274454,1143.6349436495852
Facebook,2021-08-23T00:00:00.000000+0000,1784.832939152974,1142.8469617151584
Facebook,2021-08-30T00:00:00.000000+0000,714.0159409558521,1311.0892906100587
Facebook,2021-09-06T00:00:00.000000+0000,1307.9102407217688,1392.5689554835958
Facebook,2021-09-13T00:00:00.000000+0000,520.1442276991685,1404.3242334815454
Facebook,2021-09-20T00:00:00.000000+0000,1763.3182200214392,1314.2839873840526
Facebook,2021-09-27T00:00:00.000000+0000,1805.5667190218055,1206.423691870653
Facebook,2021-10-04T00:00:00.000000+0000,1085.6352991519102,1178.1097284530094
Facebook,2021-10-11T00:00:00.000000+0000,1532.8483123475037,1199.2879654119097
Facebook,2021-10-18T00:00:00.000000+0000,921.9505750457774,1184.6679822379183
Facebook,2021-10-25T00:00:00.000000+0000,487.5042336147021,1026.8772298531342
Facebook,2021-11-01T00:00:00.000000+0000,1477.3361363929723,885.4933635114204
Facebook,2021-11-08T00:00:00.000000+0000,403.1843623072348,902.902133616595
Facebook,2021-11-15T00:00:00.000000+0000,500.99220094316746,928.0139506315261
Facebook,2021-11-22T00:00:00.000000+0000,674.495788288095,968.7853938109037
Facebook,2021-11-29T00:00:00.000000+0000,1224.9054599933072,1030.3656436891856
Facebook,2021-12-06T00:00:00.000000+0000,1733.7428484669526,937.9688948997726
Facebook,2021-12-13T00:00:00.000000+0000,1248.1221204807982,983.0940287646794
Facebook,2021-12-20T00:00:00.000000+0000,980.1462326409564,965.0511287673669
Facebook,2021-12-27T00:00:00.000000+0000,738.162146077669,1068.9182979367379
Facebook,2022-01-03T00:00:00.000000+0000,764.1854332264891,951.9007263939642
Facebook,2022-01-10T00:00:00.000000+0000,356.6490009646676,792.366729167119
Facebook,2022-01-17T00:00:00.000000+0000,1505.433141643062,752.1654890731141
Facebook,2022-01-24T00:00:00.000000+0000,288.7648876511184,653.9335381444662
Facebook,2022-01-31T00:00:00.000000+0000,457.47087065219193,663.2061223070724
Facebook,2022-02-07T00:00:00.000000+0000,926.5121997287584,762.3007254930121
Facebook,2022-02-14T00:00:00.000000+0000,194.29062521177264,802.8413223926678
Facebook,2022-02-21T00:00:00.000000+0000,812.3428193785197,736.0849821495187
Facebook,2022-02-28T00:00:00.000000+0000,1556.9422587140057,751.3000891695043
Facebook,2022-03-07T00:00:00.000000+0000,680.973776161914,938.2537204499235
Facebook,2022-03-14T00:00:00.000000+0000,971.3824196978694,1050.2701868650727
Facebook,2022-03-21T00:00:00.000000+0000,410.4857438110031,1166.476337163519
Facebook,2022-03-28T00:00:00.000000+0000,1953.0999208955457,1199.8867773454313
Facebook,2022-04-04T00:00:00.000000+0000,1822.6439310499518,1179.2891762879883
Facebook,2022-04-11T00:00:00.000000+0000,1123.9398275993412,1190.9009055231297
Facebook,2022-04-18T00:00:00.000000+0000,1079.62634083382,1186.7102687832507
Facebook,2022-04-25T00:00:00.000000+0000,1392.1614502544624,1227.955141088726
Facebook,2022-05-02T00:00:00.000000+0000,773.8676100430445,1119.7014538927158
Facebook,2022-05-09T00:00:00.000000+0000,937.8573257788382,937.2330435978157
Facebook,2022-05-16T00:00:00.000000+0000,740.444722254804,916.4525585453
Facebook,2022-05-23T00:00:00.000000+0000,1087.0704233274646,870.9677820402226
Facebook,2022-05-30T00:00:00.000000+0000,362.89664869075114,948.5872685919815
Facebook,2022-06-06T00:00:00.000000+0000,957.6959471792147,910.1978214362698
Facebook,2022-06-13T00:00:00.000000+0000,715.7481287932011,994.3735766166801
Facebook,2022-06-20T00:00:00.000000+0000,2013.117342668534,1151.2481529960369
Facebook,2022-06-27T00:00:00.000000+0000,466.7520327973506,1300.715420753701
Facebook,2022-07-04T00:00:00.000000+0000,1611.2633672221211,1372.3051707770696
Facebook,2022-07-11T00:00:00.000000+0000,1995.4413332896584,1463.5930425095992
Facebook,2022-07-18T00:00:00.000000+0000,2282.8085653887774,1462.9372124909237
Facebook,2022-07-25T00:00:00.000000+0000,935.6146488777014,1470.1526750333064
Facebook,2022-08-01T00:00:00.000000+0000,1687.9989210394497,1608.8275997710152
Facebook,2022-08-08T00:00:00.000000+0000,710.5014886437973,1729.7488670201858
Facebook,2022-08-15T00:00:00.000000+0000,2070.841043007596,1582.7676043202882
Facebook,2022-08-22T00:00:00.000000+0000,1576.151430699022,1463.7735906257274
Facebook,2022-08-29T00:00:00.000000+0000,2578.633505215484,1437.4261699239714
Facebook,2022-09-05T00:00:00.000000+0000,819.5912316904776,1403.775890266001
Facebook,2022-09-12T00:00:00.000000+0000,1330.8564558322896,1515.473081961486
Facebook,2022-09-19T00:00:00.000000+0000,724.8352832636548,1435.8118085076278
Facebook,2022-09-26T00:00:00.000000+0000,1418.7966837756858,1436.3448661134519
Facebook,2022-10-03T00:00:00.000000+0000,1604.0790222076787,1279.6578240810554
Facebook,2022-10-10T00:00:00.000000+0000,1433.5508553767295,1268.779641343844
Facebook,2022-10-17T00:00:00.000000+0000,1580.4158915456158,1247.6936988711927
Facebook,2022-10-24T00:00:00.000000+0000,1325.1371689563118,1461.1224065216459
Facebook,2022-10-31T00:00:00.000000+0000,732.565769792787,1501.344021279432
Facebook,2022-11-07T00:00:00.000000+0000,1162.1689160510796,1473.7171779754635
Facebook,2022-11-14T00:00:00.000000+0000,2432.264944467278,1478.1112773255927
Facebook,2022-11-21T00:00:00.000000+0000,1740.569601837976,1485.8328424482017
Facebook,2022-11-28T00:00:00.000000+0000,1383.0642757759308,1592.183968262333
Facebook,2022-12-05T00:00:00.000000+0000,1468.7036501777638,1672.212965089235
Facebook,2022-12-12T00:00:00.000000+0000,1642.1884125264864,1649.5727901096448
Facebook,2022-12-19T00:00:00.000000+0000,2175.946175469363,1537.8914631428595
Facebook,2022-12-26T00:00:00.000000+0000,1372.7977444080025,1387.555164516259
Facebook,2023-01-02T00:00:00.000000+0000,981.047516214358,1377.4067470409127
Facebook,2023-01-09T00:00:00.000000+0000,1538.8143287329956,1278.9400568314709
Facebook,2023-01-16T00:00:00.000000+0000,537.8792128251725,1199.972886933692
Facebook,2023-01-23T00:00:00.000000+0000,1301.8769359731589,1075.0303458090173
Facebook,2023-01-30T00:00:00.000000+0000,680.9701285022312,1172.3013009629717
Facebook,2023-02-06T00:00:00.000000+0000,1010.4510533442547,1304.4618169039645
Facebook,2023-02-13T00:00:00.000000+0000,1176.4058464719642,1285.8759173897947
Facebook,2023-02-20T00:00:00.000000+0000,2150.9653856396385,1395.9950374352215
Facebook,2023-02-27T00:00:00.000000+0000,2038.3316437423014,1455.635731086519
Facebook,2023-03-06T00:00:00.000000+0000,1390.1271326196365,1588.5945004099149
Facebook,2023-03-13T00:00:00.000000+0000,1418.8321731885856,1644.17414987935
Facebook,2023-03-20T00:00:00.000000+0000,1779.0024851835396,1860.7339888708275
Facebook,2023-03-27T00:00:00.000000+0000,1744.6402830893978,1701.0326846786502
Facebook,2023-04-03T00:00:00.000000+0000,1455.088249099736,1668.8063327762602
Facebook,2023-04-10T00:00:00.000000+0000,2908.8845584037836,1582.9311416348467
Facebook,2023-04-17T00:00:00.000000+0000,873.3549521022205,1619.7748144168208
Facebook,2023-04-24T00:00:00.000000+0000,1780.5208285231815,1582.0762966446575
Facebook,2023-05-01T00:00:00.000000+0000,703.1256034883284,1582.8799875733152
Facebook,2023-05-08T00:00:00.000000+0000,1713.5815554443795,1764.9675089375123
Facebook,2023-05-15T00:00:00.000000+0000,1477.4143430062327,1832.7152109493093
Facebook,2023-05-22T00:00:00.000000+0000,1751.0698105186596,1910.6731295197064
Facebook,2023-05-29T00:00:00.000000+0000,2911.7884200133117,1819.1821345770566
Facebook,2023-06-05T00:00:00.000000+0000,3450.8661744981614,1810.425201105898
Facebook,2023-06-12T00:00:00.000000+0000,1497.018300665397,1890.0327785880538
Facebook,2023-06-19T00:00:00.000000+0000,1048.5928689819825,1836.799260920352
Facebook,2023-06-26T00:00:00.000000+0000,633.0701357190597,1714.5539733165463
Facebook,2023-07-03T00:00:00.000000+0000,2350.4421753016263,1431.739277951578
Facebook,2023-07-10T00:00:00.000000+0000,1051.546201664618,1168.1649344832385
Facebook,2023-07-17T00:00:00.000000+0000,773.1075096882137,1202.378588647926
Facebook,2023-07-24T00:00:00.000000+0000,649.2708570935646,1317.5084246378524
Facebook,2023-07-31T00:00:00.000000+0000,1342.2714267514461,1464.9540645303045
Facebook,2023-08-07T00:00:00.000000+0000,1770.7275339828975,1395.279734338152
Facebook,2023-08-14T00:00:00.000000+0000,1969.631556901394,1448.9183922267603
Facebook,2023-08-21T00:00:00.000000+0000,1812.6352548586765,1821.869663348088
Facebook,2023-08-28T00:00:00.000000+0000,1793.0475337644043,2009.2557388003884
Facebook,2023-09-04T00:00:00.000000+0000,1480.6554647734847,2304.1986802451697
Facebook,2023-09-11T00:00:00.000000+0000,3756.717678658835,2170.445004148342
Facebook,2023-09-18T00:00:00.000000+0000,2148.359460711968,2394.0293142005376
Facebook,2023-09-25T00:00:00.000000+0000,3701.814958309697,2331.7831203518913
Facebook,2023-10-02T00:00:00.000000+0000,700.6981252082744,2198.482136479255
Facebook,2023-10-09T00:00:00.000000+0000,3758.3060373189624,2477.8675509929312
Facebook,2023-10-16T00:00:00.000000+0000,1314.6657040695038,2473.0502478994736
Facebook,2023-10-23T00:00:00.000000+0000,726.6396627833159,2506.0777931048906
Facebook,2023-10-30T00:00:00.000000+0000,3715.7387808828944,2481.2710121621485
Facebook,2023-11-06T00:00:00.000000+0000,3718.1792539111743,2700.323737347606
Facebook,2023-11-13T00:00:00.000000+0000,2412.5798223553006,2443.4854227902038
Facebook,2023-11-20T00:00:00.000000+0000,3503.3607107677612,2485.7408568588044
Facebook,2023-11-27T00:00:00.000000+0000,2453.1199266919325,2615.2071973243205
Facebook,2023-12-04T00:00:00.000000+0000,1703.5995208597458,2267.9562370943554
Facebook,2023-12-11T00:00:00.000000+0000,1652.7091766183107,2133.1086213017115
Facebook,2023-12-18T00:00:00.000000+0000,1762.3703865074447,2168.1155936858436
Facebook,2023-12-25T00:00:00.000000+0000,937.7310990431753,2107.533199192779
Facebook,2024-01-01T00:00:00.000000+0000,2639.3983275700225,2169.306888402054
Facebook,2024-01-08T00:00:00.000000+0000,2692.635601428354,2270.610858972984
Facebook,2024-01-15T00:00:00.000000+0000,3018.7015548232484,2247.4460443311755
Facebook,2024-01-22T00:00:00.000000+0000,2947.3094403661294,2278.3234615858437
Facebook,2024-01-29T00:00:00.000000+0000,2514.0312854271847,2547.8436657942857
Facebook,2024-02-05T00:00:00.000000+0000,1467.3906594838468,2484.882783641016
Facebook,2024-02-12T00:00:00.000000+0000,2009.3897245447895,2606.4441870758747
Facebook,2024-02-19T00:00:00.000000+0000,3093.8927327107117,2462.8754205644823
Facebook,2024-02-26T00:00:00.000000+0000,2135.7112703438643,2456.7177854858846
Facebook,2024-03-04T00:00:00.000000+0000,3665.1268289072223,2430.618993327633
Facebook,2024-03-11T00:00:00.000000+0000,1870.1514227321106,2516.823163043769
Facebook,2024-03-18T00:00:00.000000+0000,2898.048359737348,2700.0674414779523
Facebook,2024-03-25T00:00:00.000000+0000,2305.2409481611685,2548.385565439597
Facebook,2024-04-01T00:00:00.000000+0000,2157.024017212937,2510.2735768934963
Facebook,2024-04-08T00:00:00.000000+0000,3475.343952018254,2307.5691568672946
Facebook,2024-04-15T00:00:00.000000+0000,1880.4377244038706,2499.416677569946
Facebook,2024-04-22T00:00:00.000000+0000,1830.8153619750601,2381.6419860228366
Facebook,2024-04-29T00:00:00.000000+0000,2043.4914686976067,2423.387912056827
Facebook,2024-05-06T00:00:00.000000+0000,3404.931588353322,2457.8854548344325
Facebook,2024-05-13T00:00:00.000000+0000,1955.8508273604725,2206.586062048614
Facebook,2024-05-20T00:00:00.000000+0000,2639.208356433096,2445.3509070352616
Facebook,2024-05-27T00:00:00.000000+0000,2433.004359433777,2657.143107805842
Facebook,2024-06-03T00:00:00.000000+0000,1464.9488097317067,2771.0458778344832
Facebook,2024-06-10T00:00:00.000000+0000,3790.5564842970534,2678.0998265651633
Facebook,2024-06-17T00:00:00.000000+0000,3525.1529681397024,2927.1800008212713
Facebook,2024-06-24T00:00:00.000000+0000,2954.7136289267355,2782.603176570043
Facebook,2024-07-01T00:00:00.000000+0000,2661.3631781987615,3018.784688758914
Facebook,2024-07-08T00:00:00.000000+0000,3948.4922214093403,3144.1994610006786
Facebook,2024-07-15T00:00:00.000000+0000,1482.5937624232656,3168.5211396141003
Facebook,2024-07-22T00:00:00.000000+0000,4322.456456944749,2934.262609028025
Facebook,2024-07-29T00:00:00.000000+0000,2468.2669876658183,2954.924015191851
Facebook,2024-08-05T00:00:00.000000+0000,3985.1299132044296,3123.6224833775445
Facebook,2024-08-12T00:00:00.000000+0000,1651.0847234511011,2918.1385158920234
Facebook,2024-08-19T00:00:00.000000+0000,3120.004878237346,3195.4693399993057
Facebook,2024-08-26T00:00:00.000000+0000,4010.950923684307,2987.6523082115214
Facebook,2024-09-02T00:00:00.000000+0000,2304.6204815251685,3069.5959870303177
Facebook,2024-09-09T00:00:00.000000+0000,3701.240355281527,2862.6775731924977
Facebook,2024-09-16T00:00:00.000000+0000,2659.92020264247,2985.7373645153284
Facebook,2024-09-23T00:00:00.000000+0000,3123.8164182161945,2927.2740380600617
Facebook,2024-09-30T00:00:00.000000+0000,2329.782602501868,3031.715009770134
Facebook,2024-10-07T00:00:00.000000+0000,2635.5630540337465,2927.162139244631
Facebook,2024-10-14T00:00:00.000000+0000,2652.298266595213,2972.9914320794815
Facebook,2024-10-21T00:00:00.000000+0000,4846.4786973648825,2959.2506737614985
Facebook,2024-10-28T00:00:00.000000+0000,1468.197517321145,2847.9169004270816
Facebook,2024-11-04T00:00:00.000000+0000,4067.874697960333,3226.513269317531
Facebook,2024-11-11T00:00:00.000000+0000,2549.994136098607,3495.129317025063
Facebook,2024-11-18T00:00:00.000000+0000,2233.146231540856,3514.7964954585022
Facebook,2024-11-25T00:00:00.000000+0000,5358.553553625466,3323.8387815092983
Facebook,2024-12-02T00:00:00.000000+0000,4784.491435694001,3508.6282527955996
Facebook,2024-12-09T00:00:00.000000+0000,2809.63569406273,3484.0528736930573
Facebook,2024-12-16T00:00:00.000000+0000,3318.816985771249,3628.197348987651
Facebook,2024-12-23T00:00:00.000000+0000,2946.5132876115536,3852.561705881042
Facebook,2024-12-30T00:00:00.000000+0000,3871.2716651399974,3465.9671761885593
Facebook,2025-01-06T00:00:00.000000+0000,3703.149938455354,3147.997105873102
Facebook,2025-01-13T00:00:00.000000+0000,4028.0610866879856,3193.973088222964
Facebook,2025-01-20T00:00:00.000000+0000,2265.7973160856027,3277.540616126903
Facebook,2025-01-27T00:00:00.000000+0000,2240.7308731703433,3389.7870635253394
Facebook,2025-02-03T00:00:00.000000+0000,3177.443552861631,3267.850390552366
Facebook,2025-02-10T00:00:00.000000+0000,3987.357209002758,3425.3093552371247
Facebook,2025-02-17T00:00:00.000000+0000,3844.484866799043,3397.6405199262595
Facebook,2025-02-24T00:00:00.000000+0000,2895.7782813562135,3460.23070029633
Facebook,2025-03-03T00:00:00.000000+0000,4962.821655933421,3732.9441342631126
Facebook,2025-03-10T00:00:00.000000+0000,3806.710404201065,3777.6787716389117
Facebook,2025-03-17T00:00:00.000000+0000,2766.518759046164,3705.987186446373
Facebook,2025-03-24T00:00:00.000000+0000,4422.438344904603,3598.8486736023037
Facebook,2025-03-31T00:00:00.000000+0000,3535.3206518680263,3867.872851513449
Facebook,2025-04-07T00:00:00.000000+0000,3413.8245274624483,3583.3943166964013
Facebook,2025-04-14T00:00:00.000000+0000,2987.37676404649,3611.618635052876
Facebook,2025-04-21T00:00:00.000000+0000,5047.9717046453725,3857.3939635495326
Facebook,2025-04-28T00:00:00.000000+0000,2686.9933773970415,3833.585246797136
Facebook,2025-05-05T00:00:00.000000+0000,4032.504951052863,4007.6578072896577
Facebook,2025-05-12T00:00:00.000000+0000,4732.721387019417,4268.138312763098
Facebook,2025-05-19T00:00:00.000000+0000,4231.968610885426,4535.69321439839
Facebook,2025-05-26T00:00:00.000000+0000,4927.9011358082025,4238.945699109638
Facebook,2025-06-02T00:00:00.000000+0000,5497.668571249968,4552.5906787643835
Facebook,2025-06-09T00:00:00.000000+0000,5127.815977128835,4696.859151083775
Facebook,2025-06-16T00:00:00.000000+0000,2673.9915823353526,4585.806230228504
Facebook,2025-06-23T00:00:00.000000+0000,5196.153214635007,4580.194246056944
Facebook,2025-06-30T00:00:00.000000+0000,5186.652729607989,4852.870218403861
Facebook,2025-07-07T00:00:00.000000+0000,3844.298020177253,4687.002619190063
Facebook,2025-07-14T00:00:00.000000+0000,4187.072737512943,4864.915301138731
Facebook,2025-07-21T00:00:00.000000+0000,7109.3089145835365,5419.577239191569
Facebook,2025-07-28T00:00:00.000000+0000,4170.7277775395905,5212.698366028351
Facebook,2025-08-04T00:00:00.000000+0000,6551.117432718171,4973.553355181758
Facebook,2025-08-11T00:00:00.000000+0000,7111.287086758055,5159.18476392304
Facebook,2025-08-18T00:00:00.000000+0000,3541.122229329271,5600.749389129886
Facebook,2025-08-25T00:00:00.000000+0000,3273.4926428352474,5322.747671206767
Facebook,2025-09-01T00:00:00.000000+0000,5329.349290107506,5462.634019909765
Facebook,2025-09-08T00:00:00.000000+0000,7719.589739167714,5299.286369652072
Facebook,2025-09-15T00:00:00.000000+0000,4885.295171198578,5415.259529691171
Facebook,2025-09-22T00:00:00.000000+0000,5289.818567163575,5554.225134946379
Facebook,2025-09-29T00:00:00.000000+0000,5244.336230656625,6094.96645133167
Facebook,2025-10-06T00:00:00.000000+0000,8039.072367070856,6092.145361504518
Facebook,2025-10-13T00:00:00.000000+0000,4652.847071370923,5670.560492075014
Facebook,2025-10-20T00:00:00.000000+0000,7599.423173917584,5822.0506934911045
Facebook,2025-10-27T00:00:00.000000+0000,5306.780571490292,5889.7066177777415
Facebook,2025-11-03T00:00:00.000000+0000,4346.910783731677,5961.843115573683
Facebook,2025-11-10T00:00:00.000000+0000,6097.2167825273045,5901.74413835408
Facebook,2025-11-17T00:00:00.000000+0000,5831.065961456676,6029.056772565149
Facebook,2025-11-24T00:00:00.000000+0000,5821.428213024151,5971.268060153329
Facebook,2025-12-01T00:00:00.000000+0000,7558.280549314031,6209.176765052341
Facebook,2025-12-08T00:00:00.000000+0000,5671.348145059476,6629.91099596899
Facebook,2025-12-15T00:00:00.000000+0000,7137.113474623029,6855.790803922744
Facebook,2025-12-22T00:00:00.000000+0000,7210.05021068238,7488.68849409808
Facebook,2025-12-29T00:00:00.000000+0000,7712.7846310648765,7577.991876538247
Facebook,2026-01-05T00:00:00.000000+0000,7904.25524615734,7450.831446325653
Facebook,2026-01-12T00:00:00.000000+0000,10894.24748285935,7796.9283176670015
Facebook,2026-01-19T00:00:00.000000+0000,6535.855272545496,8364.816238515823
Facebook,2026-01-26T00:00:00.000000+0000,6540.997107613279,8802.457859538059
Facebook,2026-02-02T00:00:00.000000+0000,8440.12311579027,9142.69857845121
Facebook,2026-02-09T00:00:00.000000+0000,11680.216841413592,10523.07134842702
Facebook,2026-02-16T00:00:00.000000+0000,10711.183178860281,11086.005199020216
Facebook,2026-02-23T00:00:00.000000+0000,10434.710382370087,
Facebook,2026-03-02T00:00:00.000000+0000,18947.2374059638,
Facebook,2026-03-09T00:00:00.000000+0000,15397.71828760492,
Organic,2019-01-21T00:00:00.000000+0000,276.57233472591236,
Organic,2019-02-11T00:00:00.000000+0000,31.895999997854233,
Organic,2019-02-25T00:00:00.000000+0000,191.335590822283,
Organic,2019-03-11T00:00:00.000000+0000,306.0068716584938,
Organic,2019-03-18T00:00:00.000000+0000,295.9268954708487,227.39793999665926
Organic,2019-03-25T00:00:00.000000+0000,397.3760373255341,222.34152309769394
Organic,2019-04-01T00:00:00.000000+0000,58.90320239810946,250.97952299737932
Organic,2019-04-08T00:00:00.000000+0000,261.1665875742383,268.5477502710428
Organic,2019-04-15T00:00:00.000000+0000,236.1209995341897,269.13189127446185
Organic,2019-04-22T00:00:00.000000+0000,260.9999991953373,232.1410293406058
Organic,2019-04-29T00:00:00.000000+0000,331.8814090115912,231.19980284669506
Organic,2019-05-06T00:00:00.000000+0000,310.67999968584627,225.2700099927739
Organic,2019-05-13T00:00:00.000000+0000,0.0,227.9604365503527
