city,total_margin,margin_share,cumulative_share
Le Mans,161.36981038773186,0.000057594810368518963,0.9012181269060361
Arroyomolinos,161.27096599242623,0.00005755953162468243,0.9012756864376608
Simpsonville,161.06370972217306,0.00005748555938939111,0.9013331719970501
Kortrijk,161.00754864860718,0.000057465514832268884,0.9013906375118824
Shelby,160.93496765985853,0.00005743960981153858,0.901448077121694
Marquise,160.70400032401085,0.00005735717481407837,0.901505434296508
Iron,160.63394806795742,0.000057332172328213195,0.9015627664688362
Tarpon Springs,160.62272929050155,0.000057328168212706185,0.9016200946370488
Pembroke Pines,160.4703109196838,0.00005727376827790528,0.9016773684053268
Viersen,160.40920593543666,0.00005725195918008314,0.9017346203645068
Itabaianinha,160.36880272548177,0.00005723753879246516,0.9017918579032993
Petaluma,159.96037666668437,0.00005709176665981236,0.9018489496699591
North Creek,159.94976752230855,0.000057087980129624154,0.9019060376500887
Ahrensburg,159.933056229145,0.00005708201566973879,0.9019631196657585
Ridgemont,159.84743670842312,0.0000570514570414057,0.9020201711227999
Fairhope,159.68124105936752,0.00005699213983164737,0.9020771632626315
Owings Mills,159.6283385693748,0.000056973258301875275,0.9021341365209334
Skokie,159.50484110394177,0.00005692918058321453,0.9021910657015166
Cherbourg-en-Cotentin,159.4790621659754,0.000056919979772727686,0.9022479856812894
Redondo Beach,159.3051654712392,0.0000568579139678973,0.9023048435952573
Mucuri,159.19024912568105,0.0000568168989532873,0.9023616604942106
Ziltendorf,159.09797644813156,0.00005678396573391442,0.9024184444599446
Norcross,159.06587155244512,0.00005677250711365256,0.9024752169670582
Starkville,159.0622340726551,0.000056771208853722635,0.902531988175912
West Bergholt,158.9965285450826,0.00005674775776710608,0.902588735933679
Murrells Inlet,158.98929368296209,0.00005674517555850787,0.9026454811092376
Cedar Park,158.9508245278802,0.00005673144545814613,0.9027022125546957
Burton upon Trent,158.83503344900976,0.00005669011824078196,0.9027589026729366
Haltern am See,158.82659776103753,0.000056687107443112175,0.9028155897803797
Akashi-shi,158.6274201591358,0.00005661601858092895,0.9028722057989607
Hennigsdorf,158.60293402680753,0.00005660727918819671,0.9029288130781489
Fuli City,158.55518998343913,0.00005659023876956189,0.9029854033169185
Edgewood,158.54611987531536,0.00005658700153977178,0.9030419903184582
Pantin,158.50184950177518,0.000056571200915337364,0.9030985615193735
Lithia Springs,158.391970593887,0.000056531983822325274,0.9031550935031958
Piripiri,158.19598483651265,0.00005646203416753058,0.9032115555373633
Tulsa,158.08483246209457,0.0000564223625591223,0.9032679778999224
Droitwich Spa,157.93619140598742,0.000056369310793002616,0.9033243472107154
Almazora,157.87598504044269,0.000056347822422915334,0.9033806950331383
North Royalton,157.71600004658103,0.000056290721870084966,0.9034369857550084
Garner,157.66456575207377,0.00005627236435679629,0.9034932581193652
Gold Canyon,157.59936645034193,0.000056249093948221215,0.9035495072133134
Adelphi,157.56931973508844,0.00005623836991710868,0.9036057455832305
Dinslaken,157.516986947267,0.000056219691720837705,0.9036619652749514
Tournai,157.49094325389518,0.0000562103964159883,0.9037181756713674
Oshkosh,157.3759406802351,0.000056169350625540074,0.9037743450219929
Ewa Beach,157.37365396759296,0.00005616853447051904,0.9038305135564635
Zafra,157.24561423873573,0.00005612283556385583,0.9038866363920274
Sainte-Foy-de-Peyrolières,157.23371869295218,0.000056118589901659245,0.903942754981929
Spanish Fork,157.18358093658523,0.000056100695138299734,0.9039988556770673
São Miguel do Oeste,156.93815918496045,0.000056013101187416506,0.9040548687782547
Parque de Las Castillas,156.90842637454747,0.00005600248919268624,0.9041108712674474
Warhem,156.83638173275324,0.00005597677560058226,0.9041668480430479
Cambronne-lès-Clermont,156.78826288021145,0.000055959601408082213,0.904222807644456
Haverhill,156.72501287459718,0.000055937026726545385,0.9042787446711825
Gangneung City,156.7063032648775,0.00005593034904364246,0.9043346750202261
Calhoun,156.65005893047768,0.00005591027476973536,0.9043905852949958
Neumünster,156.5800936492193,0.00005588530332621209,0.9044464705983221
Lebrija,156.5251601409092,0.00005586569690177375,0.9045023362952238
Stafford Township,156.50443422560397,0.00005585829957535407,0.9045581945947991
Holladay,156.35795069150933,0.00005580601785457855,0.9046140006126537
Mocajuba,156.35101844816327,0.000055803543654231,0.9046698041563079
Torcy,156.33880428003255,0.00005579918427191774,0.9047256033405798
North Bethesda,156.253017143645,0.00005576856581955402,0.9047813719063994
Ayamonte,156.24968073233225,0.0000557673750145552,0.904837139281414
Eitorf,156.02528008765552,0.000055687283747510416,0.9048928265651615
Lorient,155.91746582664834,0.000055648803551600096,0.904948475368713
Dezhou,155.91056056853085,0.00005564633898260255,0.9050041217076956
Morbecque,155.85558992131038,0.000055626719302844046,0.9050597484269984
Aracati,155.7157416344176,0.00005557680578094922,0.9051153252327794
Charqueadas,155.7028665347348,0.00005557221050428052,0.9051708974432836
Grant,155.69285316823402,0.00005556863661432318,0.905226466079898
Goshen,155.5654959389662,0.00005552318129990522,0.9052819892611979
Bétera,155.51848197384714,0.00005550640145490697,0.9053374956626528
Troisdorf,155.4159696949093,0.00005546981359964654,0.9053929654762524
Branford,155.3907554240136,0.000055460814325573343,0.905448426290578
Prairieville,155.1796927772709,0.00005538548354910521,0.9055038117741271
Oakdale,155.11521845230888,0.0000553624718933878,0.9055591742460205
Yucaipa,155.04372128876568,0.000055336953702802685,0.9056145111997234
Porter,155.02821282482532,0.00005533141854701607,0.9056698426182703
Risca,155.01558097049997,0.00005532691008751722,0.9057251695283578
Rentería,154.974783290149,0.00005531234890870909,0.9057804818772665
Santurce,154.89380493975605,0.00005528344676943266,0.9058357653240359
Bressuire,154.87186995893856,0.00005527561791310826,0.9058910409419489
Paramus,154.86795044055296,0.000055274218990239035,0.9059463151609392
Winder,154.85857543804335,0.00005527087294000542,0.9060015860338791
Port Salerno,154.82789519617188,0.00005525992279568536,0.9060568459566748
Winslow Township,154.75486618523774,0.000055233857870492435,0.9061120798145453
Bassenge,154.75092651303214,0.00005523245175448443,0.9061673122662999
Les Abrets en Dauphiné,154.52144678675822,0.00005515054770262733,0.9062224628140025
San Andrés del Rabanedo,154.42545283720523,0.00005511628631688396,0.9062775791003195
Los Hueros,154.36260267413184,0.00005509385434391984,0.9063326729546634
Wokingham,154.2517978634581,0.00005505430678515814,0.9063877272614486
Marialva,154.0928932947468,0.00005499759184895273,0.9064427248532975
Southall,154.04320185433392,0.0000549798563810815,0.9064977047096785
La Thuile,154.03657707706037,0.00005497749191904311,0.9065526822015976
Puerto del Rosario,154.02276676875806,0.000054972562855261654,0.9066076547644528
Allonnes,154.00545514822943,0.000054966384131378157,0.9066626211485842
Fushan City,154.00158328145974,0.0000549650022159391,0.9067175861508001
Comblain-au-Pont,153.90226818803205,0.00005492955547432767,0.9067725157062745
Burg (bei Magdeburg),153.84502035548752,0.00005490912303996161,0.9068274248293144
Tongliao,153.8328405159279,0.000054904775909924894,0.9068823296052244
Defiance,153.79485840511262,0.00005489121964147204,0.9069372208248658
Correntinho,153.67572865633736,0.00005484870081299059,0.9069920695256788
Stanmore,153.63869826211146,0.00005483548422354187,0.9070469050099024
Totton,153.5978967409206,0.00005482092167389216,0.9071017259315762
Toddington,153.57085063224233,0.00005481126859506169,0.9071565372001713
Schönefeld,153.43580008240176,0.00005476306744275481,0.9072113002676141
Fenouillet,153.36546005119877,0.000054737962246505784,0.9072660382298606
Herbignac,153.29998082245592,0.000054714591928641124,0.9073207528217893
Auneau-Bleury-Saint-Symphorien,153.22252400843956,0.000054686946667707235,0.9073754397684569
Warboys,153.08464754892395,0.00005463773691452599,0.9074300775053714
Dendermonde,153.07729611415942,0.0000546351130997605,0.9074847126184712
Palm Bay,153.05550180685282,0.00005462733445149028,0.9075393399529227
Hamden,152.97741250340823,0.00005459946344753425,0.9075939394163702
Liberty,152.6684411704551,0.00005448918789296809,0.9076484286042632
Cagnes-sur-Mer,152.5897105634388,0.000054461088000116965,0.9077028896922633
Toul,152.3281272734622,0.0000543677258033989,0.9077572574180667
Monte Mor,152.23195028305526,0.00005433339908819118,0.9078115908171549
Gera,152.23188440052144,0.00005433337557392893,0.9078659241927288
Draper,152.22966647948107,0.00005433258397145121,0.9079202567767003
Hadano City,152.2120942045159,0.000054326312216889855,0.9079745830889172
Villarejo de Salvanés,152.11306315832266,0.00005429096685512491,0.9080288740557724
Durant,152.10577331179795,0.00005428836502193692,0.9080831624207943
Enid,152.10372302782378,0.00005428763325112793,0.9081374500540454
Holyoke,151.93565168626358,0.000054227646584338874,0.9081916777006298
West New York,151.90051813384687,0.00005421510700036,0.9082458928076301
Baldwin,151.75157639622358,0.000054161947917420256,0.9083000547555475
Soria,151.6868393938221,0.000054138842508991137,0.9083541935980566
Palm Coast,151.61806958599902,0.000054114297744198184,0.9084083078958007
Camas,151.60600066930056,0.000054109990203853855,0.9084624178860046
Palencia,151.57744249007433,0.000054099797449006756,0.9085165176834535
Gütersloh,151.50818767499302,0.00005407507957933751,0.9085705927630329
Harrison Township,151.48546659556433,0.000054066970155041114,0.908624659733188
High-rise market,151.4335762236966,0.00005404844986230176,0.9086787081830503
Ome-shi,151.3939998967021,0.000054034324599076545,0.9087327425076493
Banbridge,151.26437148098807,0.0000539880586711221,0.9087867305663204
Petersburg,151.20036182351066,0.000053965212860773146,0.9088406957791811
Ibbenbüren,151.08581082717745,0.00005392432824365992,0.9088946201074248
Ávila,151.066929266753,0.0000539175891894992,0.9089485376966143
Pommerit-le-Vicomte,150.98399892222872,0.00005388799036023122,0.9090024256869745
Lapa,150.94717906242522,0.0000538748489130294,0.9090563005358876
Orrell,150.93531588842393,0.00005387061480470808,0.9091101711506923
Woodridge,150.91331680284478,0.00005386276306862952,0.9091640339137609
Waggaman,150.90349363656537,0.000053859257063400155,0.9092178931708242
West Odessa,150.8792535918839,0.000053850605502284726,0.9092717437763266
Queensbury,150.8553149462267,0.00005384206151407658,0.9093255858378406
Saint-Galmier,150.83004910614244,0.000053833043834344796,0.909379418881675
North Naples,150.82023717956187,0.00005382954184069803,0.9094332484235157
Buíque,150.80032149259293,0.000053822433694437094,0.9094870708572101
Savigny-sur-Orge,150.69259727622176,0.00005378398563653155,0.9095408548428466
Jurançon,150.60339443386334,0.000053752148077959586,0.9095946069909246
Romeoville,150.49912427777795,0.00005371493281537482,0.90964832192374
Alcalá la Real,150.4178446421343,0.000053685923143798266,0.9097020078468838
Romilly-sur-Seine,150.38061696312147,0.00005367263614105561,0.9097556804830249
Estância,150.3488386251774,0.00005366129407314762,0.909809341777098
Boca Del Mar,150.27411076560975,0.0000536346228086112,0.9098629763999067
Southend-on-Sea,150.19382541964313,0.000053605968010881636,0.9099165823679175
Chelsea,150.1207275978953,0.000053579878526288436,0.9099701622464438
Caerphilly,150.099913680611,0.000053572449790912626,0.9100237346962347
Borna,150.06936903028853,0.00005356154804083392,0.9100772962442755
Massy,149.93253087807489,0.000053512708871915105,0.9101308089531474
Currumbin Valley,149.90118965330802,0.00005350152281491456,0.9101843104759623
Cesson-Sévigné,149.85286340801156,0.0000534842746014663,0.9102377947505638
Germantown,149.7391888874386,0.00005344370280900772,0.9102912384533728
Oosterzele,149.69160314220173,0.00005342671888886443,0.9103446651722616
Oberursel (Taunus),149.6017751278056,0.000053394658198934304,0.9103980598304606
Yorkville,149.58573387191032,0.0000533889328833431,0.9104514487633439
Wichelen,149.44276402636683,0.000053337905239927595,0.9105047866685839
Hambledon,149.4012597066852,0.00005332309185311259,0.910558109760437
Wedel,149.3694658958279,0.00005331174426273729,0.9106114215046998
Chaska,149.35403910757105,0.000053306238257976466,0.9106647277429577
Taden,149.31075639775003,0.000053290790142505623,0.9107180185331002
Cidade Ocidental,149.26539163744818,0.000053274598918380614,0.9107712931320185
Gates-North Gates,149.26183691717858,0.0000532733301963108,0.9108245664622149
Rutherglen,149.22131912155479,0.000053258868911700645,0.9108778253311266
Brooklyn Park,149.1304442614163,0.00005322643459003685,0.9109310517657166
Dracena,149.12183023239214,0.000053223360140318136,0.910984275125857
Freehold Township,148.94920122911384,0.00005316174678969183,0.9110374368726467
El Monte,148.94103161596527,0.00005315883095730072,0.9110905957036041
Sundern (Sauerland),148.93288285868292,0.00005315592256861706,0.9111437516261727
Southfield,148.84570673828912,0.000053124808371291795,0.911196876434544
Sondershausen,148.77600025385618,0.00005309992929544282,0.9112499763638394
Salzgitter,148.75584120086762,0.00005309273428894628,0.9113030690981284
Coulsdon,148.7094903673246,0.00005307619112351826,0.9113561452892519
Baião,148.61816662149502,0.00005304359658919638,0.9114091888858411
Hammond,148.58010326081734,0.00005303001132169838,0.9114622188971628
Blythe,148.51793317441522,0.00005300782207621112,0.911515226719239
Wavre,148.5123832774066,0.00005300584125176194,0.9115682325604908
Verrières-le-Buisson,148.41787784993542,0.0000529721111373067,0.9116212046716281
Osterholz-Scharmbeck,148.34181315273477,0.00005294496273947142,0.9116741496343675
Puerto de Sagunto,148.30943852106466,0.0000529334078472192,0.9117270830422147
Tapiraim,148.25920627500915,0.000052915479359362646,0.9117799985215741
Santa Isabel,148.10268035259344,0.0000528596133903959,0.9118328581349645
Paiporta,148.09543009155325,0.000052857025685739565,0.9118857151606502
Neumarkt in der Oberpfalz,148.0437509426665,0.00005283858078100189,0.9119385537414312
Herford,148.01001333793187,0.00005282653942740353,0.9119913802808586
Kissimmee,148.00835814286887,0.0000528259486685401,0.9120442062295271
Schoten,147.98179201987188,0.000052816466902325203,0.9120970226964294
North Laurel,147.92402149513003,0.00005279584791287853,0.9121498185443423
Tokai-shi,147.87212757172438,0.00005277732635255293,0.9122025958706949
Rossett,147.81629230040386,0.00005275739807813869,0.9122553532687729
Puebla de Vallbona,147.79811600289773,0.00005275091074072687,0.9123081041795137
Coopertown,147.79022611106814,0.0000527480947442114,0.9123608522742579
Fair Lawn,147.76302308645796,0.00005273838566021292,0.9124135906599181
Bariri,147.71493523262603,0.00005272122253152222,0.9124663118824496
Wittmund,147.5928823281889,0.00005267766039391362,0.9125189895428436
Inverurie,147.5271537135388,0.000052654201067243646,0.9125716437439109
Yotsukaido City,147.52440369769485,0.00005265321955378297,0.9126242969634647
Reichenbach im Vogtland,147.48905263037804,0.000052640602336141424,0.9126769375658008
Chehalis,147.3962222988538,0.00005260747008341249,0.9127295450358842
Les Pennes-Mirabeau,147.29855325667444,0.00005257261083712796,0.9127821176467213
Hutto,147.2716441363164,0.00005256300665106316,0.9128346806533724
Santo Antônio do Descoberto,147.06730252494373,0.00005249007469229635,0.9128871707280647
McHenry,147.02357971451352,0.000052474469499667963,0.9129396451975643
Boone,147.01490660104503,0.000052471373962006225,0.9129921165715263
Brierley Hill,147.00798634434548,0.000052468904039835817,0.9130445854755662
Shelby Township,146.98071247315437,0.00005245916966984744,0.9130970446452361
Issy-les-Moulineaux,146.95037901417308,0.00005244834329647778,0.9131494929885325
Araçuaí,146.93670968221215,0.00005244346454883433,0.9132019364530813
New Kingstown,146.92522453121435,0.00005243936536143253,0.9132543758184428
Saint-Malo,146.9187957770802,0.00005243707086239102,0.9133068128893053
Hofheim am Taunus,146.58909581158588,0.00005231939701159126,0.9133591322863168
Homer Glen,146.3869944145704,0.00005224726461205289,0.9134113795509289
Mason,146.294700325431,0.000052214323750628145,0.9134635938746795
Spring,146.28043504014195,0.000052209232300132534,0.9135158031069796
Zulte,146.24127561405805,0.00005219525583381567,0.9135679983628133
Elmwood Park,146.179257341357,0.00005217312077244937,0.9136201714835858
Cutler Bay,146.15871631902343,0.00005216578943653695,0.9136723372730223
Harrison,146.11992067391571,0.00005215194280799017,0.9137244892158303
Vincennes,146.06786320043886,0.00005213336287469311,0.913776622578705
Lincolnton,146.030020563415,0.000052119856386100245,0.913828742435091
Hollywood,146.0232331798677,0.000052117433887942965,0.9138808598689789
Pfungstadt,146.00582977060532,0.0000521112224035654,0.9139329710913825
Downingtown,145.92318516607324,0.00005208172555830935,0.9139850528169408
Matozinhos,145.83450830296982,0.0000520500757280081,0.9140371028926688
Santa Margarita,145.82226370652347,0.000052045705485466,0.9140891485981543
Isernhagen,145.73144887134384,0.00005201329258742608,0.9141411618907417
Reefton,145.73015773695454,0.00005201283176616011,0.9141931747225078
Soest,145.72677306345605,0.000052011623735811455,0.9142451863462436
Pearl City,145.66796907151002,0.00005199063588959099,0.9142971769821332
Mercedes,145.64452653230157,0.00005198226896769263,0.9143491592511009
Louth,145.4969875010556,0.00005192961052739237,0.9144010888616283
Dunedin,145.40291081524182,0.00005189603343594928,0.9144529848950642
Unterschleißheim,145.3868279870213,0.000051890293282699267,0.9145048751883469
Ollioules,145.3656488338874,0.0000518827341902917,0.9145567579225372
Passaic,145.3347796088558,0.00005187171659562733,0.9146086296391328
Wausau,145.29166011959154,0.00005185632673552032,0.9146604859658684
Mirage,145.1737921621323,0.00005181425825541193,0.9147123002241238
Val d'Arry,145.0264300612437,0.00005176166296366689,0.9147640618870874
Murrayville,144.9734113092064,0.00005174273993858415,0.9148158046270259
Waldorf,144.9472522329045,0.00005173340345219055,0.9148675380304782
Vitry-sur-Seine,144.92802731238507,0.00005172654184871586,0.9149192645723269
Clifton,144.87230873618392,0.000051706655224181826,0.914970971227551
Ham Lake,144.8714317595327,0.00005170634222075322,0.9150226775697717
Algemesí,144.8583267695489,0.000051701664893493655,0.9150743792346653
Wilmslow,144.81760120505712,0.00005168712945369596,0.915126066364119
DeLand,144.79189517644977,0.00005167795466542912,0.9151777443187844
Torrelavega,144.60814540332015,0.00005161237217937903,0.9152293566909638
Alfaro,144.52267894330163,0.00005158186818023689,0.915280938559144
Clermont,144.36868962733325,0.00005152690755637133,0.9153324654667004
Bastogne,144.32279183878404,0.00005151052608810614,0.9153839759927885
Donna,144.2812102474096,0.000051495685122102166,0.9154354716779106
La Feuillie,144.23271436381805,0.00005147837636272271,0.9154869500542734
Mechanicsville,144.1554822282738,0.00005145081129221579,0.9155384008655656
Mentor,144.1451406295405,0.000051447120252259055,0.9155898479858179
Straubing,144.13025498279433,0.00005144180738735887,0.9156412897932052
Stevens Point,143.92133050091184,0.00005136723974743632,0.9156926570329527
Panthersville,143.88368891135835,0.000051353805015084,0.9157440108379677
Pepper Pike,143.7832712381301,0.000051317964749588665,0.9157953288027173
Guyancourt,143.75487957223083,0.00005130783142533436,0.9158466366341427
Biberach an der Riß,143.60465955690034,0.00005125421610983187,0.9158978908502525
Emsdetten,143.45467450055727,0.0000512006846539949,0.9159490915349066
Pertuis,143.30080527516265,0.000051145766891887714,0.9160002373017985
Estaimpuis,143.2986242175196,0.000051144988446396256,0.9160513822902449
Idstein,143.23732419064066,0.000051123109735532095,0.9161025053999804
Totana,143.08103662593732,0.000051067328839276356,0.9161535727288197
Maryville,142.8811498457273,0.000050995986862894845,0.9162045687156826
Mint Hill,142.87588149222012,0.000050994106524679966,0.9162555628222072
Santa Coloma de Gramanet,142.8203083029627,0.000050974271790480526,0.9163065370939977
Wembley,142.81682020120283,0.00005097302684535155,0.916357510120843
Lauf an der Pegnitz,142.7492195672138,0.00005094889937264748,0.9164084590202156
Aranjuez,142.7287553314227,0.000050941595442768076,0.9164594006156583
Forest Grove,142.6691399674441,0.000050920318008190026,0.9165103209336666
Pozo Izquierdo,142.60416577678808,0.00005089712794444335,0.9165612180616111
Limeburners Creek,142.54711647877056,0.00005087676636941837,0.9166120948279805
Lake Havasu City,142.48352923914075,0.0000508540713250384,0.9166629488993054
Grand Forks,142.45032827474205,0.000050842221504777714,0.9167137911208102
São José da Tapera,142.41057541693425,0.000050828033235599326,0.9167646191540458
Torrington,142.3918577159502,0.00005082135266482763,0.9168154405067107
Brasschaat,142.3222235955735,0.00005079649941657358,0.9168662370061272
Ifs,142.32190335973235,0.00005079638512058166,0.9169170333912479
Wörth am Rhein,142.08635914220932,0.000050712316579452166,0.9169677457078274
Iturama,142.0709931927371,0.00005070683228877934,0.9170184525401162
Poço Redondo,141.9666467979808,0.00005066958981570344,0.9170691221299319
Newark-on-Trent,141.95617820270655,0.000050665853449166254,0.917119787983381
Hanover,141.7002018384636,0.000050574492431129667,0.9171703624758122
Sainte-Agnés,141.67336486049481,0.0000505649139935442,0.9172209273898058
Pueblo West,141.65661418823447,0.000050558935478789416,0.9172714863252845
West Allis,141.50031273496978,0.00005050314962554045,0.9173219894749101
Herten,141.419297712405,0.00005047423439752842,0.9173724637093076
Royal National Park,141.40020765086888,0.000050467420926833655,0.9174229311302344
Saint-Nazaire,141.379036895736,0.00005045986483177283,0.9174733909950662
Champigny-sur-Marne,141.1004764123532,0.00005036044327220078,0.9175237514383384
Millery,141.01983854475202,0.00005033166265529447,0.9175740831009938
Pernes-les-Fontaines,140.95985009162453,0.000050310252060748465,0.9176243933530545
Villanueva de Córdoba,140.8985130716089,0.00005028836014659251,0.9176746817132011
Lamb Range,140.86952998722427,0.00005027801573802552,0.9177249597289391
Dehesa de Campoamor,140.7990862925923,0.00005025287354306206,0.9177752126024822
Raymore,140.61387210826518,0.00005018676839118607,0.9178253993708734
Pinneberg,140.57510986387638,0.00005017293368375432,0.9178755723045571
Biguaçu,140.5360868577561,0.00005015900590734988,0.9179257313104644
Winterton,140.4949687232514,0.00005014433035463147,0.9179758756408191
Lealman,140.48669452899446,0.000050141377195995195,0.918026017018015
Movera,140.43305596855086,0.00005012223295389832,0.9180761392509689
Goldsboro,140.4241652243047,0.00005011905974121583,0.91812625831071
King's Lynn,140.3837319855437,0.000050104628635958725,0.918176362939346
Montepinar,140.28739875816404,0.00005007024615791164,0.9182264331855039
Grane,140.2344118627472,0.00005005133450283677,0.9182764845200068
Ploufragan,140.18934429329525,0.00005003524934967139,0.9183265197693564
Ostend,139.92319238556976,0.00004994025655877799,0.9183764600259152
Littleton,139.9060313306227,0.000049934131573546715,0.9184263941574887
Couvin,139.59995651770015,0.00004982488982153314,0.9184762190473102
Orangeburg,139.47827105662122,0.00004978145882884245,0.9185260005061391
Anse,139.3941889673291,0.000049751448928127235,0.9185757519550672
Lodi,139.30304609825737,0.000049718918950877986,0.9186254708740181
Le Gua,139.24010153218393,0.00004969645328435698,0.9186751673273025
Utica,139.2228118085059,0.00004969028237572068,0.9187248576096781
Diksmuide,139.1850793697766,0.00004967681521821374,0.9187745344248963
Meadow Woods,139.1227511552772,0.0000496545695349222,0.9188241889944312
Le Chesnay-Rocquencourt,138.97757995454776,0.00004960275620158004,0.9188737917506328
Saint Mellons,138.79656194716722,0.00004953814871531405,0.9189233298993481
La Almunia de Doña Godina,138.74363659483956,0.000049519259025701887,0.9189728491583739
Endwell,138.73073486299154,0.00004951465424369572,0.9190223638126176
Asheboro,138.5972033473809,0.00004946699525282663,0.9190718308078705
Medina del Campo,138.4849509817498,0.00004942693104443221,0.919121257738915
La Homa,138.08406487533597,0.00004928385001073204,0.9191705415889256
Plainfield charter Township,138.07238019859895,0.00004927967961021369,0.9192198212685359
Catalina,137.96525813075618,0.000049241446466301184,0.9192690627150022
Brambleton,137.86512149229867,0.00004920570650546809,0.9193182684215077
Frontignan,137.79156597906191,0.000049179453665322524,0.919367447875173
Johnson City,137.782875672664,0.00004917635199129918,0.9194166242271643
Játiva,137.75023467014813,0.00004916470202811447,0.9194657889291924
Avon,137.67393737781055,0.0000491374706143001,0.9195149263998067
Braine-l'Alleud,137.59332842167072,0.000049108700316239256,0.919564035100123
Frutal,137.4627795754631,0.00004906210587566148,0.9196130972059986
Baugé en Anjou,137.43784634072355,0.00004905320690674501,0.9196621504129053
Tabernes de la Valldigna,137.3377448046686,0.00004901747947437814,0.9197111678923797
Ortuella,137.3218648109069,0.000049011811715166174,0.9197601797040948
Caicó,137.19666804782253,0.0000489671274969021,0.9198091468315918
Évry-Courcouronnes,136.9707081067553,0.00004888647969837412,0.9198580333112901
West Lafayette,136.6659900350684,0.000048777722183492624,0.9199068110334736
Overton,136.62771303263958,0.000048764060664705026,0.9199555750941383
Pike Creek,136.48121040425147,0.00004871177212894837,0.9200042868662672
Sertânia,136.45043407166852,0.00004870078768870708,0.9200529876539559
Salses-le-Château,136.3901453192936,0.000048679269913777275,0.9201016669238697
Livingston,136.3544846248519,0.0000486665421865212,0.9201503334660562
Homestead Meadows North,136.3521297034555,0.00004866570168698208,0.9201989991677432
Guardias Viejas,136.33335586367872,0.00004865900107960556,0.9202476581688228
Phoenixville,136.33070060629194,0.00004865805338656865,0.9202963162222094
Jersbek,136.27699641970173,0.00004863888572171717,0.9203449551079311
Calafell,136.24524694087265,0.0000486275539539716,0.9203935826618851
Pickering Brook,136.24513012195126,0.000048627512259904986,0.920442210174145
La Bazoge,136.2223627673366,0.00004861938631944268,0.9204908295604644
Oita City,136.21557895712164,0.00004861696509665034,0.920539446525561
Perkasie,136.16107516364,0.000048597512042560495,0.9205880440376035
Wallenhorst,136.16047128051574,0.0000485972965094695,0.920636641334113
Presidente Epitácio,136.1387678124921,0.00004858955028282303,0.9206852308843959
Statesboro,136.12046060570574,0.00004858301622232743,0.9207338139006183
Morro do Chapéu,136.1006058028006,0.000048575929806315175,0.9207823898304246
Bradenton,136.05613009823273,0.0000485600558967875,0.9208309498863214
Washington Township,135.99462585855983,0.00004853810429994105,0.9208794879906214
Fécamp,135.97312949701487,0.00004853043199206747,0.9209280184226134
Farmers Branch,135.91916448652327,0.00004851117123605412,0.9209765295938495
Hornchurch,135.91702925204265,0.00004851040914539597,0.9210250400029949
South Miami Heights,135.88779900108767,0.000048499976520131485,0.921073539979515
Hesperia,135.84491875330417,0.000048484672048162954,0.9211220246515632
Yeoju,135.82733789783316,0.00004847839723111672,0.9211705030487943
Asheville,135.77229609454025,0.00004845875215490711,0.9212189618009492
Temple City,135.69096171761848,0.00004842972294551537,0.9212673915238947
Gap,135.67065654313373,0.00004842247578651371,0.9213158139996812
Shizuoka City,135.67024120777174,0.000048422327548368316,0.9213642363272295
São Gabriel da Cachoeira,135.65901808353027,0.00004841832188144167,0.9214126546491109
Achim,135.4665969464599,0.00004834964448215717,0.9214610042935931
Alabaster,135.42871886887764,0.00004833612534440623,0.9215093404189375
Remseck am Neckar,135.33516180845186,0.000048302733713462924,0.921557643152651
Mercalaspalmas,135.28712438306684,0.0000482855885832865,0.9216059287412343
Medicilândia,135.02076984243092,0.00004819052347029009,0.9216541192647045
Detmold,134.93700997508753,0.000048160628574432284,0.9217022798932789
Boulazac Isle Manoire,134.85984228999132,0.00004813308650705911,0.921750412979786
Vernon,134.76320368717165,0.00004809859503687455,0.9217985115748228
Wildomar,134.68266412083204,0.00004806984950486118,0.9218465814243277
Atlantic City,134.67813594583683,0.00004806823334518708,0.9218946496576729
Toms River,134.6458840459382,0.00004805672225736823,0.9219427063799303
Almansa,134.62150748902957,0.00004804802197341042,0.9219907544019037
Wildeshausen,134.62096982880814,0.00004804783007606344,0.9220388022319798
Granbury,134.54045797727397,0.00004801909443579475,0.9220868213264155
Dangjin City,134.5233663205542,0.00004801299421961867,0.9221348343206351
Aldershot,134.4959246571193,0.00004800319996257683,0.9221828375205977
José de Freitas,134.46488869801968,0.00004799212285853455,0.9222308296434563
Ludwigsburg,134.43356189735752,0.00004798094194966904,0.922278810585406
Lake Ridge,134.40930949898967,0.00004797228597937558,0.9223267828713854
Nascente,134.31757453971576,0.0000479395446780699,0.9223747224160634
Massapequa,134.2478606544131,0.00004791466296076224,0.9224226370790242
Margate,134.1719317354074,0.000047887563023784486,0.9224705246420479
Burlada,134.0975023363996,0.00004786099828338231,0.9225183856403313
Urmston,133.99724847704158,0.00004782521648501145,0.9225662108568163
Emmerich am Rhein,133.98721280797403,0.000047821634635001975,0.9226140324914514
Roselle,133.96976033968642,0.00004781540564087307,0.9226618478970923
Varel,133.9543773161862,0.00004780991525627597,0.9227096578123486
Tamarac,133.93247082997803,0.00004780209657001757,0.9227574599089187
Sutton,133.8501486685371,0.00004777271480854728,0.9228052326237273
Endasa,133.80770516432835,0.00004775756621557066,0.9228529901899428
