date,category,margin
2023-08-15,Outerwear & Coats,133.099414042426
2023-08-15,Sweaters,72.37537925892215
2023-08-15,Active,101.82999959215522
2023-08-15,Leggings,0.0
2023-08-15,Skirts,14.945000031031666
2023-08-15,Pants,66.43499983660877
2023-08-15,Underwear,13.407899757860605
2023-08-15,Swim,88.7984997429885
2023-08-15,Shorts,58.73506982867822
2023-08-15,Intimates,0.0
2023-08-15,Tops & Tees,0.0
2023-08-15,Accessories,6.473519870738983
2023-08-15,Jeans,70.54400018323213
2023-08-15,Blazers & Jackets,79.94999966584146
2023-08-15,Pants & Capris,0.0
2023-08-15,Maternity,0.0
2023-08-15,Suits & Sport Coats,134.24288153340933
2023-08-15,Fashion Hoodies & Sweatshirts,0.0
2023-08-16,Jeans,16.69023086423844
2023-08-16,Pants,0.0
2023-08-16,Maternity,20.47499996609986
2023-08-16,Sweaters,38.44991956861496
2023-08-16,Fashion Hoodies & Sweatshirts,6.364800152850153
2023-08-16,Sleep & Lounge,7.14603987917494
2023-08-16,Intimates,40.44299990125
2023-08-16,Socks,0.0
2023-08-16,Swim,0.0
2023-08-16,Dresses,0.0
2023-08-16,Outerwear & Coats,129.2990002706647
2023-08-16,Underwear,0.0
2023-08-16,Accessories,0.0
2023-08-16,Active,0.0
2023-08-16,Tops & Tees,0.0
2023-08-16,Shorts,29.75
2023-08-17,Jeans,86.924129216398
2023-08-17,Sweaters,117.99999978393316
2023-08-17,Underwear,32.62199996691197
2023-08-17,Socks,0.0
2023-08-17,Socks & Hosiery,12.528100485465583
2023-08-17,Suits & Sport Coats,34.600930733628275
2023-08-17,Jumpsuits & Rompers,0.0
2023-08-17,Shorts,0.0
2023-08-17,Tops & Tees,13.890309513660668
2023-08-17,Plus,0.0
2023-08-17,Pants & Capris,17.098600375948095
2023-08-17,Dresses,32.27300004241988
2023-08-17,Swim,0.0
2023-08-17,Outerwear & Coats,407.2699994407594
2023-08-17,Active,0.0
2023-08-17,Fashion Hoodies & Sweatshirts,0.0
2023-08-17,Intimates,0.0
2023-08-17,Accessories,61.36697003317505
2023-08-17,Blazers & Jackets,0.0
2023-08-18,Suits & Sport Coats,0.0
2023-08-18,Pants,0.0
2023-08-18,Outerwear & Coats,0.0
2023-08-18,Sleep & Lounge,0.0
2023-08-18,Plus,0.0
2023-08-18,Socks,7.937999971210957
2023-08-18,Dresses,30.14389085418045
2023-08-18,Underwear,0.0
2023-08-18,Swim,0.0
2023-08-18,Jeans,39.77557903835371
2023-08-18,Active,34.37704101212978
2023-08-18,Sweaters,0.0
2023-08-18,Intimates,0.0
2023-08-18,Tops & Tees,34.69049886283277
2023-08-18,Socks & Hosiery,17.02490990107149
2023-08-18,Accessories,20.80655981772631
2023-08-18,Fashion Hoodies & Sweatshirts,32.165119422656595
2023-08-18,Maternity,22.805999904870987
2023-08-19,Plus,0.0
2023-08-19,Underwear,0.0
2023-08-19,Fashion Hoodies & Sweatshirts,0.0
2023-08-19,Socks,0.0
2023-08-19,Jeans,61.347050929506125
2023-08-19,Leggings,7.097999807044866
2023-08-19,Accessories,121.14067204604106
2023-08-19,Sleep & Lounge,0.0
2023-08-19,Dresses,273.0777902184418
2023-08-19,Shorts,85.43671725078556
2023-08-19,Sweaters,0.0
2023-08-19,Skirts,8.250500028952956
2023-08-19,Tops & Tees,0.0
2023-08-19,Intimates,0.0
2023-08-19,Active,0.0
2023-08-19,Pants & Capris,0.0
2023-08-19,Maternity,0.0
2023-08-19,Swim,41.290240763524764
2023-08-20,Jeans,56.66137222428166
2023-08-20,Active,14.949999935925009
2023-08-20,Underwear,14.041800197646767
2023-08-20,Blazers & Jackets,27.584479119429822
2023-08-20,Suits & Sport Coats,0.0
2023-08-20,Sweaters,0.0
2023-08-20,Accessories,0.0
2023-08-20,Socks,0.0
2023-08-20,Fashion Hoodies & Sweatshirts,0.0
2023-08-20,Intimates,15.300000037997961
2023-08-20,Swim,16.453999936580654
2023-08-20,Maternity,0.0
2023-08-20,Plus,24.231999903917313
2023-08-20,Dresses,51.88477151508212
2023-08-20,Sleep & Lounge,7.4562698708395665
2023-08-20,Socks & Hosiery,3.79600000474602
2023-08-20,Outerwear & Coats,269.7999999858439
2023-08-20,Shorts,61.998999966308475
2023-08-21,Intimates,0.0
2023-08-21,Jeans,0.0
2023-08-21,Blazers & Jackets,34.91418088926345
2023-08-21,Sleep & Lounge,0.0
2023-08-21,Swim,62.131999790202826
2023-08-21,Tops & Tees,30.86118157758208
2023-08-21,Plus,0.0
2023-08-21,Socks & Hosiery,0.0
2023-08-21,Outerwear & Coats,0.0
2023-08-21,Dresses,194.27604096626405
2023-08-21,Accessories,1.8029700102840738
2023-08-21,Shorts,35.96972175570458
2023-08-21,Maternity,0.0
2023-08-21,Pants,33.3677706132862
2023-08-21,Active,0.0
2023-08-21,Fashion Hoodies & Sweatshirts,44.60111141706943
2023-08-21,Pants & Capris,65.54000020958483
2023-08-21,Socks,0.0
2023-08-22,Active,0.0
2023-08-22,Pants,0.0
2023-08-22,Shorts,20.339999981224537
2023-08-22,Swim,0.0
2023-08-22,Maternity,0.0
2023-08-22,Sweaters,0.0
2023-08-22,Sleep & Lounge,10.924999974668026
2023-08-22,Outerwear & Coats,0.0
2023-08-22,Tops & Tees,14.082459839918613
2023-08-22,Fashion Hoodies & Sweatshirts,0.0
2023-08-22,Suits & Sport Coats,53.993998852357265
2023-08-22,Intimates,0.0
2023-08-22,Socks & Hosiery,0.0
2023-08-22,Accessories,0.0
2023-08-23,Outerwear & Coats,75.00799989700317
2023-08-23,Pants,0.0
2023-08-23,Socks & Hosiery,6.618479886521101
2023-08-23,Active,17.424189814817804
2023-08-23,Dresses,0.0
2023-08-23,Tops & Tees,21.15000003017485
2023-08-23,Shorts,22.664880623778217
2023-08-23,Suits,49.4738806255524
2023-08-23,Sleep & Lounge,0.0
2023-08-23,Accessories,0.0
2023-08-23,Socks,10.27499996125698
2023-08-23,Plus,0.0
2023-08-23,Suits & Sport Coats,81.89415346903765
2023-08-23,Fashion Hoodies & Sweatshirts,0.0
2023-08-23,Swim,0.0
2023-08-23,Intimates,0.0
2023-08-23,Underwear,0.0
2023-08-23,Jeans,0.0
2023-08-24,Sleep & Lounge,72.7256007394582
2023-08-24,Outerwear & Coats,0.0
2023-08-24,Sweaters,0.0
2023-08-24,Jeans,120.10600024648011
2023-08-24,Active,0.0
2023-08-24,Pants,0.0
2023-08-24,Plus,145.00280297468305
2023-08-24,Swim,100.14235002590586
2023-08-24,Skirts,0.0
2023-08-24,Underwear,13.818000028841196
2023-08-24,Shorts,34.71000012010336
2023-08-24,Tops & Tees,0.0
2023-08-24,Socks,5.264999996870754
2023-08-24,Suits & Sport Coats,0.0
2023-08-24,Dresses,0.0
2023-08-24,Socks & Hosiery,0.0
2023-08-24,Fashion Hoodies & Sweatshirts,28.78784939173758
2023-08-24,Intimates,0.0
2023-08-25,Jeans,0.0
2023-08-25,Intimates,0.0
2023-08-25,Sweaters,25.82399994134903
2023-08-25,Underwear,7.554959866550714
2023-08-25,Pants & Capris,0.0
2023-08-25,Shorts,80.53700004005805
2023-08-25,Accessories,0.0
2023-08-25,Active,29.494100889732685
2023-08-25,Tops & Tees,16.264000046998262
2023-08-25,Maternity,27.03917971585661
2023-08-25,Sleep & Lounge,0.0
2023-08-25,Outerwear & Coats,0.0
2023-08-25,Suits & Sport Coats,0.0
2023-08-25,Dresses,0.0
2023-08-25,Plus,0.0
2023-08-25,Leggings,0.0
2023-08-25,Swim,22.26399948632718
2023-08-25,Fashion Hoodies & Sweatshirts,58.34319017758727
2023-08-26,Skirts,0.0
2023-08-26,Underwear,13.12499998603016
2023-08-26,Pants,121.84778702999562
2023-08-26,Fashion Hoodies & Sweatshirts,0.0
2023-08-26,Clothing Sets,28.905869292949433
2023-08-26,Sleep & Lounge,0.0
2023-08-26,Maternity,0.0
2023-08-26,Intimates,13.939199662494659
2023-08-26,Plus,0.0
2023-08-26,Suits & Sport Coats,0.0
2023-08-26,Tops & Tees,17.91552082077928
2023-08-26,Jeans,163.60490965970712
2023-08-26,Socks,0.0
2023-08-26,Suits,0.0
2023-08-26,Swim,16.93860061154663
2023-08-26,Accessories,4.411609876796006
2023-08-26,Active,18.258479761153907
2023-08-26,Shorts,13.224999979138374
2023-08-26,Outerwear & Coats,0.0
2023-08-27,Socks,24.043200251541275
2023-08-27,Tops & Tees,17.6217998987779
2023-08-27,Dresses,0.0
2023-08-27,Swim,0.0
2023-08-27,Pants,61.74999987706542
2023-08-27,Fashion Hoodies & Sweatshirts,17.343150328588106
2023-08-27,Shorts,72.72286015552223
2023-08-27,Intimates,0.0
2023-08-27,Outerwear & Coats,0.0
2023-08-27,Leggings,0.0
2023-08-27,Blazers & Jackets,8.216879805843236
2023-08-27,Active,53.55699982866645
2023-08-27,Jeans,183.2640005648136
2023-08-27,Maternity,0.0
2023-08-27,Underwear,13.223499995656312
2023-08-27,Accessories,0.0
2023-08-27,Sleep & Lounge,0.0
2023-08-27,Sweaters,0.0
2023-08-27,Pants & Capris,0.0
2023-08-28,Underwear,12.055999968200922
2023-08-28,Plus,5.073110072716474
2023-08-28,Active,28.199999872595072
2023-08-28,Intimates,0.0
2023-08-28,Tops & Tees,9.223500022664666
2023-08-28,Socks,17.613950234498084
2023-08-28,Outerwear & Coats,50.68799994885921
2023-08-28,Accessories,0.0
2023-08-28,Swim,48.90599973499775
2023-08-28,Sweaters,0.0
2023-08-28,Jeans,39.62399995699525
2023-08-28,Fashion Hoodies & Sweatshirts,47.82399980723858
2023-08-28,Dresses,0.0
2023-08-28,Sleep & Lounge,6.063929878113493
2023-08-28,Pants,0.0
2023-08-28,Shorts,0.0
2023-08-29,Sweaters,23.98256104263902
2023-08-29,Sleep & Lounge,15.300000039860608
2023-08-29,Active,9.29599997214973
2023-08-29,Pants,22.79430089415684
2023-08-29,Socks & Hosiery,0.0
2023-08-29,Dresses,0.0
2023-08-29,Shorts,0.0
2023-08-29,Leggings,17.42399992607534
2023-08-29,Fashion Hoodies & Sweatshirts,52.84645028320253
2023-08-29,Accessories,0.0
2023-08-29,Plus,8.995499882109463
2023-08-29,Jeans,0.0
2023-08-29,Suits & Sport Coats,21.910000070929527
2023-08-29,Maternity,26.62815973704696
2023-08-29,Swim,10.465839802298547
2023-08-29,Intimates,18.07915991788
2023-08-29,Socks,0.0
2023-08-29,Outerwear & Coats,0.0
2023-08-29,Tops & Tees,0.0
2023-08-29,Pants & Capris,68.74560145314932
2023-08-29,Suits,61.50034170776962
2023-08-30,Socks & Hosiery,8.790289782128333
2023-08-30,Sleep & Lounge,67.64250014908612
2023-08-30,Sweaters,0.0
2023-08-30,Socks,5.1089999778196225
2023-08-30,Outerwear & Coats,0.0
2023-08-30,Plus,1.8114600039729472
2023-08-30,Shorts,0.0
2023-08-30,Intimates,14.365230784714672
2023-08-30,Fashion Hoodies & Sweatshirts,42.744800286617874
2023-08-30,Active,0.0
2023-08-30,Accessories,0.0
2023-08-30,Tops & Tees,41.43267086172469
2023-08-30,Dresses,19.7896509379413
2023-08-30,Swim,0.0
2023-08-31,Shorts,24.75
2023-08-31,Tops & Tees,0.0
2023-08-31,Maternity,0.0
2023-08-31,Socks,0.0
2023-08-31,Active,150.4737326288563
2023-08-31,Accessories,11.218400472697244
2023-08-31,Swim,0.0
2023-08-31,Fashion Hoodies & Sweatshirts,70.07493982478738
2023-08-31,Blazers & Jackets,8.519909823920727
2023-08-31,Dresses,0.0
2023-08-31,Intimates,0.0
2023-08-31,Jeans,110.52432317740502
2023-08-31,Jumpsuits & Rompers,0.0
2023-08-31,Sweaters,26.49911105833888
2023-08-31,Socks & Hosiery,0.0
2023-08-31,Sleep & Lounge,33.99148976424545
2023-08-31,Pants & Capris,0.0
2023-08-31,Outerwear & Coats,20.714820838459133
2023-09-01,Pants & Capris,14.395199903543292
2023-09-01,Plus,0.0
2023-09-01,Sweaters,123.43470098296476
2023-09-01,Socks,0.0
2023-09-01,Pants,22.719950800697504
2023-09-01,Jeans,58.859999841079116
2023-09-01,Fashion Hoodies & Sweatshirts,0.0
2023-09-01,Suits & Sport Coats,168.16800045780838
2023-09-01,Underwear,21.825999958906323
2023-09-01,Skirts,0.0
2023-09-01,Swim,11.889999950304627
2023-09-01,Active,80.67328141123177
2023-09-01,Tops & Tees,0.0
2023-09-01,Sleep & Lounge,28.044390975885694
2023-09-01,Dresses,0.0
2023-09-01,Intimates,46.484999964013696
2023-09-01,Leggings,4.248480181251168
2023-09-01,Shorts,0.0
2023-09-02,Plus,0.0
2023-09-02,Pants,0.0
2023-09-02,Suits,0.0
2023-09-02,Tops & Tees,16.006739837463705
2023-09-02,Dresses,0.0
2023-09-02,Blazers & Jackets,0.0
2023-09-02,Intimates,0.0
2023-09-02,Jeans,0.0
2023-09-02,Suits & Sport Coats,0.0
2023-09-02,Sweaters,78.13437087286741
2023-09-02,Accessories,15.252720349973739
2023-09-02,Shorts,34.292999998200685
2023-09-02,Underwear,14.256999992299823
2023-09-02,Socks,7.3163398495054235
2023-09-02,Fashion Hoodies & Sweatshirts,15.453900648142582
2023-09-02,Swim,24.617600282841913
2023-09-02,Leggings,0.0
2023-09-02,Sleep & Lounge,5.427000013645738
2023-09-02,Outerwear & Coats,15.470069890788125
2023-09-03,Active,0.0
2023-09-03,Outerwear & Coats,228.09099994041026
2023-09-03,Fashion Hoodies & Sweatshirts,52.82349985739588
2023-09-03,Tops & Tees,28.9054406553185
2023-09-03,Plus,0.0
2023-09-03,Jeans,51.46844106753677
2023-09-03,Sweaters,0.0
2023-09-03,Leggings,0.0
2023-09-03,Socks,5.648000001907349
2023-09-03,Suits & Sport Coats,0.0
2023-09-03,Sleep & Lounge,0.0
2023-09-03,Blazers & Jackets,0.0
2023-09-03,Accessories,2.128000006545335
2023-09-03,Underwear,11.154999943450091
2023-09-03,Intimates,0.0
2023-09-03,Swim,59.37299981340766
2023-09-03,Socks & Hosiery,16.6112698917459
2023-09-03,Dresses,140.1172291391459
2023-09-04,Pants,52.37417862530023
2023-09-04,Dresses,120.73600353041287
2023-09-04,Underwear,0.0
2023-09-04,Intimates,0.0
2023-09-04,Maternity,0.0
2023-09-04,Outerwear & Coats,0.0
2023-09-04,Sweaters,13.290459895631262
2023-09-04,Pants & Capris,51.53298077753976
2023-09-04,Jeans,16.06535993917226
2023-09-04,Suits & Sport Coats,21.80050051345303
2023-09-04,Accessories,22.234441002351645
2023-09-04,Swim,0.0
2023-09-04,Socks,0.0
2023-09-04,Blazers & Jackets,209.62287064371174
2023-09-04,Sleep & Lounge,0.0
2023-09-04,Tops & Tees,0.0
2023-09-04,Socks & Hosiery,0.0
2023-09-04,Plus,5.41999999433756
2023-09-04,Shorts,41.02199999894947
2023-09-05,Underwear,0.0
2023-09-05,Swim,0.0
2023-09-05,Active,12.349050452639162
2023-09-05,Socks & Hosiery,0.0
2023-09-05,Accessories,4.595199894416332
2023-09-05,Jeans,19.26850000862032
2023-09-05,Tops & Tees,0.0
2023-09-05,Plus,8.118899894604834
2023-09-05,Pants & Capris,22.98672087702036
2023-09-05,Fashion Hoodies & Sweatshirts,29.49029857327119
2023-09-05,Blazers & Jackets,0.0
2023-09-05,Leggings,0.0
2023-09-05,Sweaters,0.0
2023-09-05,Dresses,26.415000054985285
2023-09-05,Intimates,37.88374993373826
2023-09-06,Fashion Hoodies & Sweatshirts,39.215999986976385
2023-09-06,Skirts,18.923689885070026
2023-09-06,Socks,4.8239999832585445
2023-09-06,Jeans,16.596959645398858
2023-09-06,Underwear,13.96199998818338
2023-09-06,Suits & Sport Coats,0.0
2023-09-06,Active,52.04665074360222
2023-09-06,Pants,0.0
2023-09-06,Outerwear & Coats,33.14999986439943
2023-09-06,Plus,0.0
2023-09-06,Shorts,0.0
2023-09-06,Tops & Tees,25.87385986156702
2023-09-06,Sleep & Lounge,58.339930560012505
2023-09-06,Dresses,27.539690709528927
2023-09-06,Sweaters,0.0
2023-09-06,Accessories,0.0
2023-09-06,Blazers & Jackets,27.584479119429822
2023-09-06,Jumpsuits & Rompers,12.345059908902794
2023-09-06,Maternity,14.824800191589445
2023-09-06,Socks & Hosiery,0.0
2023-09-06,Intimates,4.960000012069941
2023-09-07,Sleep & Lounge,29.119999930262566
2023-09-07,Shorts,27.26999999396503
2023-09-07,Swim,42.14874987397343
2023-09-07,Suits & Sport Coats,58.83734819012281
2023-09-07,Outerwear & Coats,242.7249999716878
2023-09-07,Socks & Hosiery,0.0
2023-09-07,Underwear,0.0
2023-09-07,Pants & Capris,19.71507085608721
2023-09-07,Sweaters,24.85882083226025
2023-09-07,Blazers & Jackets,0.0
2023-09-07,Accessories,0.0
2023-09-07,Tops & Tees,0.0
2023-09-07,Fashion Hoodies & Sweatshirts,40.98655026530548
2023-09-07,Suits,0.0
2023-09-07,Intimates,32.90111015221976
2023-09-07,Socks,0.0
2023-09-07,Active,0.0
2023-09-07,Dresses,0.0
2023-09-08,Maternity,0.0
2023-09-08,Leggings,10.27499996125698
2023-09-08,Outerwear & Coats,0.0
2023-09-08,Intimates,58.3691596987547
2023-09-08,Sweaters,0.0
2023-09-08,Sleep & Lounge,10.229500270050018
2023-09-08,Blazers & Jackets,30.548999877646565
2023-09-08,Suits & Sport Coats,43.15914828592389
2023-09-08,Active,0.0
2023-09-08,Plus,0.0
2023-09-08,Tops & Tees,19.00800007581711
2023-09-08,Socks & Hosiery,6.267799806569516
2023-09-08,Swim,0.0
2023-09-08,Dresses,0.0
2023-09-08,Accessories,0.0
2023-09-08,Fashion Hoodies & Sweatshirts,61.15573899326682
2023-09-08,Shorts,0.0
2023-09-08,Underwear,0.0
2023-09-08,Jeans,0.0
2023-09-09,Sweaters,72.18826087455243
2023-09-09,Socks,10.098619803776145
2023-09-09,Outerwear & Coats,107.5619996637106
2023-09-09,Shorts,45.947799225640296
2023-09-09,Pants & Capris,6.486630112339631
2023-09-09,Underwear,0.0
2023-09-09,Blazers & Jackets,0.0
2023-09-09,Tops & Tees,15.045700776486846
2023-09-09,Jeans,0.0
2023-09-09,Intimates,34.01500003412366
2023-09-09,Sleep & Lounge,0.0
2023-09-09,Swim,21.578118956950608
2023-09-09,Socks & Hosiery,19.569000042043626
2023-09-09,Maternity,15.384869890627565
2023-09-09,Fashion Hoodies & Sweatshirts,9.614800400596856
2023-09-09,Pants,0.0
2023-09-10,Dresses,0.0
2023-09-10,Fashion Hoodies & Sweatshirts,0.0
2023-09-10,Suits & Sport Coats,0.0
2023-09-10,Underwear,0.0
2023-09-10,Socks & Hosiery,0.0
2023-09-10,Intimates,0.0
2023-09-10,Active,0.0
2023-09-10,Sweaters,0.0
2023-09-10,Maternity,0.0
2023-09-10,Blazers & Jackets,0.0
2023-09-10,Jeans,0.0
2023-09-10,Pants & Capris,106.35130084757952
2023-09-10,Tops & Tees,0.0
2023-09-10,Sleep & Lounge,0.0
2023-09-10,Accessories,0.0
2023-09-10,Socks,13.927700041807443
2023-09-10,Swim,0.0
2023-09-11,Outerwear & Coats,99.53698713872792
2023-09-11,Tops & Tees,0.0
2023-09-11,Suits & Sport Coats,0.0
2023-09-11,Fashion Hoodies & Sweatshirts,38.03616145634294
2023-09-11,Pants,0.0
2023-09-11,Accessories,0.0
2023-09-11,Jeans,28.79520083248168
2023-09-11,Intimates,25.0530000384897
2023-09-11,Active,0.0
2023-09-11,Plus,0.0
2023-09-11,Socks,0.0
2023-09-11,Underwear,0.0
2023-09-11,Skirts,7.469769875809103
2023-09-11,Dresses,0.0
2023-09-11,Shorts,46.44732175850153
2023-09-11,Swim,22.562999942339957
2023-09-11,Socks & Hosiery,7.313899875568598
2023-09-11,Sweaters,0.0
2023-09-11,Sleep & Lounge,0.0
2023-09-12,Shorts,18.46799998357892
2023-09-12,Underwear,0.0
2023-09-12,Tops & Tees,24.491840697612467
2023-09-12,Active,0.0
2023-09-12,Socks & Hosiery,0.0
2023-09-12,Jeans,0.0
2023-09-12,Accessories,0.0
2023-09-12,Intimates,12.225000001490116
2023-09-12,Maternity,17.039999971166253
2023-09-12,Fashion Hoodies & Sweatshirts,22.820850647398828
2023-09-12,Outerwear & Coats,65.5145386208473
2023-09-12,Sweaters,68.48658174242273
2023-09-12,Suits & Sport Coats,0.0
2023-09-12,Pants,20.06388016514655
2023-09-12,Sleep & Lounge,20.947840605590343
2023-09-12,Swim,20.344499923288826
2023-09-12,Plus,34.740820234818685
2023-09-12,Socks,15.83099993050564
2023-09-13,Sweaters,99.59795888806688
2023-09-13,Shorts,0.0
2023-09-13,Fashion Hoodies & Sweatshirts,39.90964849181323
2023-09-13,Maternity,0.0
2023-09-13,Intimates,0.0
2023-09-13,Socks & Hosiery,0.0
2023-09-13,Active,0.0
2023-09-13,Sleep & Lounge,12.025989864954251
2023-09-13,Jeans,69.22300005424768
2023-09-13,Underwear,0.0
2023-09-13,Socks,1.1900199990561418
2023-09-13,Suits,0.0
2023-09-13,Pants,0.0
2023-09-13,Leggings,0.0
2023-09-13,Accessories,0.0
2023-09-13,Swim,31.854690860872566
2023-09-13,Tops & Tees,0.0
2023-09-13,Outerwear & Coats,21.728521106179358
2023-09-14,Maternity,30.820999953895804
2023-09-14,Fashion Hoodies & Sweatshirts,21.38999995496124
2023-09-14,Tops & Tees,0.0
2023-09-14,Socks,3.9680600904739087
2023-09-14,Leggings,13.14805031440109
2023-09-14,Underwear,29.00399995688349
2023-09-14,Intimates,0.0
2023-09-14,Sleep & Lounge,0.0
2023-09-14,Outerwear & Coats,0.0
2023-09-14,Blazers & Jackets,90.76699960231781
2023-09-14,Accessories,38.40000009536743
2023-09-14,Clothing Sets,0.0
2023-09-14,Pants & Capris,5.911069895737171
2023-09-14,Shorts,0.0
2023-09-14,Sweaters,133.82429984651952
2023-09-14,Active,43.42799980379641
2023-09-14,Jeans,0.0
2023-09-15,Sleep & Lounge,0.0
2023-09-15,Intimates,0.0
2023-09-15,Plus,0.0
2023-09-15,Tops & Tees,24.751999989151955
2023-09-15,Shorts,0.0
2023-09-15,Blazers & Jackets,0.0
2023-09-15,Suits & Sport Coats,0.0
2023-09-15,Dresses,0.0
2023-09-15,Underwear,0.0
2023-09-15,Swim,0.0
2023-09-15,Active,0.0
2023-09-15,Sweaters,44.76464840141533
2023-09-15,Pants,22.84256088352162
2023-09-15,Jeans,125.76090047302694
2023-09-15,Skirts,0.0
2023-09-15,Outerwear & Coats,50.40000004693866
2023-09-15,Maternity,0.0
2023-09-15,Accessories,0.0
2023-09-16,Suits & Sport Coats,95.65800013765693
2023-09-16,Outerwear & Coats,0.0
2023-09-16,Pants & Capris,0.0
2023-09-16,Pants,30.239999927580357
2023-09-16,Sleep & Lounge,0.0
2023-09-16,Jeans,0.0
2023-09-16,Dresses,53.48994169372826
2023-09-16,Shorts,0.0
2023-09-16,Underwear,10.454769862571284
2023-09-16,Maternity,0.0
2023-09-16,Tops & Tees,13.555479939893335
2023-09-16,Sweaters,22.15950002707541
2023-09-16,Intimates,0.0
2023-09-16,Fashion Hoodies & Sweatshirts,50.87502068098729
2023-09-16,Jumpsuits & Rompers,50.31400000676513
2023-09-16,Plus,0.0
2023-09-16,Accessories,0.0
2023-09-16,Blazers & Jackets,0.0
2023-09-16,Swim,8.366499973693863
2023-09-17,Shorts,0.0
2023-09-17,Underwear,12.47499999590218
2023-09-17,Socks & Hosiery,4.458419888714253
2023-09-17,Active,0.0
2023-09-17,Accessories,0.0
2023-09-17,Sweaters,0.0
2023-09-17,Swim,19.282999944873154
2023-09-17,Skirts,12.874399926638604
2023-09-17,Fashion Hoodies & Sweatshirts,36.750000016763806
2023-09-17,Suits,0.0
2023-09-17,Pants,6.697580051431973
2023-09-17,Plus,14.499100377531349
2023-09-17,Outerwear & Coats,101.14422280477612
2023-09-17,Blazers & Jackets,0.0
2023-09-17,Tops & Tees,15.808000043034554
2023-09-17,Sleep & Lounge,0.0
2023-09-17,Dresses,0.0
2023-09-17,Jeans,101.77200008556248
2023-09-17,Intimates,0.0
2023-09-18,Socks,0.0
2023-09-18,Socks & Hosiery,15.625000046566129
2023-09-18,Sweaters,43.860000064596534
2023-09-18,Pants,30.479999855160713
2023-09-18,Skirts,0.0
2023-09-18,Tops & Tees,37.883300057240575
2023-09-18,Fashion Hoodies & Sweatshirts,24.64035072324015
2023-09-18,Active,0.0
2023-09-18,Sleep & Lounge,6.223769872739464
2023-09-18,Underwear,0.0
2023-09-18,Suits & Sport Coats,118.36551718978349
2023-09-18,Plus,12.002850400043279
2023-09-18,Pants & Capris,0.0
2023-09-18,Intimates,0.0
2023-09-18,Jeans,38.08800007402897
2023-09-18,Accessories,22.96875006845221
2023-09-18,Outerwear & Coats,91.97500024456531
2023-09-18,Swim,22.350078945530655
2023-09-18,Blazers & Jackets,0.0
2023-09-18,Maternity,21.302819629483224
2023-09-18,Dresses,0.0
2023-09-18,Jumpsuits & Rompers,0.0
2023-09-18,Leggings,0.0
2023-09-18,Shorts,36.124999955296516
2023-09-19,Jeans,31.281061544346215
2023-09-19,Fashion Hoodies & Sweatshirts,19.204350930606573
2023-09-19,Sleep & Lounge,89.23818131858826
2023-09-19,Suits & Sport Coats,0.0
2023-09-19,Socks & Hosiery,0.0
2023-09-19,Socks,0.0
2023-09-19,Tops & Tees,0.0
2023-09-19,Plus,0.0
2023-09-19,Swim,0.0
2023-09-19,Accessories,0.0
2023-09-19,Jumpsuits & Rompers,0.0
2023-09-19,Pants & Capris,61.21889873514548
2023-09-19,Leggings,0.0
2023-09-19,Pants,0.0
2023-09-19,Underwear,39.87482978730843
2023-09-19,Blazers & Jackets,66.88190840167194
2023-09-19,Maternity,0.0
2023-09-19,Shorts,51.109530094552106
2023-09-19,Sweaters,0.0
2023-09-19,Outerwear & Coats,0.0
2023-09-19,Intimates,32.02200008556247
2023-09-20,Skirts,0.0
2023-09-20,Pants,85.32216239332422
2023-09-20,Shorts,0.0
2023-09-20,Jeans,109.06094386889545
2023-09-20,Outerwear & Coats,322.5680918669417
2023-09-20,Socks & Hosiery,29.47050053573027
2023-09-20,Suits,60.97599979490042
2023-09-20,Accessories,206.98600064776838
2023-09-20,Active,0.0
2023-09-20,Leggings,6.9050797511917335
2023-09-20,Fashion Hoodies & Sweatshirts,19.480670651690957
2023-09-20,Maternity,0.0
2023-09-20,Intimates,63.99240033528432
2023-09-20,Socks,0.0
2023-09-20,Suits & Sport Coats,0.0
2023-09-20,Dresses,246.9671264674255
2023-09-20,Plus,0.0
2023-09-20,Sleep & Lounge,150.42639129259499
2023-09-20,Tops & Tees,31.63600009586662
2023-09-20,Pants & Capris,17.897600373347842
2023-09-21,Intimates,18.287999980151653
2023-09-21,Maternity,15.959450396488606
2023-09-21,Underwear,15.739599513569475
2023-09-21,Outerwear & Coats,95.13272789097249
2023-09-21,Leggings,0.0
2023-09-21,Sweaters,0.0
2023-09-21,Sleep & Lounge,41.48034827942736
2023-09-21,Active,0.0
2023-09-21,Jeans,78.0780000491068
2023-09-21,Tops & Tees,0.0
2023-09-21,Swim,37.32769812627808
2023-09-21,Blazers & Jackets,0.0
2023-09-21,Accessories,15.31400004029274
2023-09-21,Pants & Capris,0.0
2023-09-21,Shorts,15.65114970999062
2023-09-21,Fashion Hoodies & Sweatshirts,0.0
2023-09-21,Socks,12.933999959379435
2023-09-21,Dresses,0.0
2023-09-21,Plus,0.0
2023-09-21,Suits & Sport Coats,26.910000062780455
2023-09-22,Sweaters,0.0
2023-09-22,Plus,0.0
2023-09-22,Socks,0.0
2023-09-22,Intimates,12.325950378521533
2023-09-22,Pants,60.941499995067716
2023-09-22,Blazers & Jackets,0.0
2023-09-22,Skirts,0.0
2023-09-22,Socks & Hosiery,0.0
2023-09-22,Shorts,41.26199074914888
2023-09-22,Tops & Tees,0.0
2023-09-22,Maternity,0.0
2023-09-22,Underwear,0.0
